"Date";"Indoor Temperature";"Indoor Humidity";"Outdoor Temperature 1";"Outdoor Humidity 1";"Outdoor Temperature 2";"Outdoor Humidity 2";"Outdoor Temperature 3";"Outdoor Humidity 3";"Outdoor Temperature 4";"Outdoor Humidity 4";"Outdoor Temperature 5";"Outdoor Humidity 5"
"09.12.2008 06:33";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:34";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:35";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:36";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:37";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:38";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:39";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:40";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:41";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:42";"19.8";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:43";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:44";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:45";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:46";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:47";"19.8";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:48";"19.8";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:49";"19.8";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:50";"19.8";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:51";"19.8";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:52";"19.8";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:53";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:54";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:55";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:56";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:57";"19.8";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:58";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 06:59";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:00";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:01";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:02";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:03";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:04";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:05";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:06";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:07";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:08";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:09";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:10";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:11";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:12";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:13";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:14";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:15";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:16";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:17";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:18";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:19";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:20";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:21";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:22";"19.8";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:23";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:24";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:25";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:26";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:27";"19.8";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:28";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:29";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:30";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:31";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:32";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:33";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:34";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:35";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:36";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:37";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:38";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:39";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:40";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:41";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:42";"19.8";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:43";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:44";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:45";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:46";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:47";"19.8";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:48";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:49";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:50";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:51";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:52";"19.8";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:53";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:54";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:55";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:56";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:57";"19.8";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:58";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 07:59";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:00";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:01";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:02";"19.8";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:03";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:04";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:05";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:06";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:07";"19.8";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:08";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:09";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:10";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:11";"19.8";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:12";"19.9";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:13";"19.9";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:14";"19.8";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:15";"19.9";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:16";"19.9";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:17";"19.9";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:18";"19.9";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:19";"19.9";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:20";"19.9";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:21";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:22";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:23";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:24";"19.9";"56";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:25";"19.9";"56";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:26";"19.9";"56";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:27";"19.9";"56";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:28";"20.0";"56";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:29";"19.9";"56";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:30";"19.9";"56";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:31";"20.0";"57";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:32";"20.0";"57";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:33";"20.0";"57";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:34";"20.0";"57";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:35";"20.0";"57";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:36";"20.0";"57";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:37";"20.0";"57";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:38";"20.0";"57";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:39";"20.0";"57";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:40";"20.0";"57";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:41";"20.0";"57";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:42";"20.0";"57";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:43";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:44";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:45";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:46";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:47";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:48";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:49";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 08:50";"20.0";"57";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
